Type,ID,TimeStamp,Bus,Len,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
1,0x305,459.057,0,8,87,E9,90,BF,89,60,88,41
1,0x0,459.08,0,8,00,00,00,00,00,07,00,28
1,0x7,459.104,0,8,00,00,00,00,00,00,00,37
1,0x303,459.127,0,8,00,00,00,00,68,95,22,3F
1,0x305,459.15,0,8,87,E9,90,BF,89,60,88,41
1,0x303,459.174,0,8,00,00,00,00,7B,D6,23,3F
1,0x0,459.197,0,8,00,00,00,00,00,07,00,28
1,0x303,459.22,0,8,00,00,00,00,88,73,22,3F
1,0x305,459.244,0,8,87,E9,90,BF,89,60,88,41
1,0x304,459.267,0,8,DC,58,01,C0,00,00,00,00
1,0x20C,459.293,0,2,BA,FF,BE,41,88,AD,1A,42
1,0x304,459.316,0,8,DD,58,01,C0,00,00,00,00
1,0x305,459.339,0,8,87,E9,90,BF,8A,60,88,41
1,0x304,459.363,0,8,DC,58,01,C0,00,00,00,00
1,0x207,459.386,0,8,BB,02,84,00,94,A4,00,00
1,0x0,459.409,0,8,00,00,00,00,00,07,00,28
1,0x305,459.433,0,8,87,E9,90,BF,89,60,88,41
1,0x106,459.456,0,8,00,00,00,00,00,00,00,00
1,0x210,459.479,0,2,BB,FF,BE,41,88,AD,1A,42
1,0x305,459.503,0,8,87,E9,90,BF,89,60,88,41
1,0x521,459.528,0,6,00,04,FA,FF,FF,FF,1A,42
1,0x305,459.552,0,8,87,E9,90,BF,89,60,88,41
1,0x303,459.575,0,8,00,00,00,00,6E,DA,21,3F
1,0x305,459.598,0,8,87,E9,90,BF,89,60,88,41
1,0x303,459.621,0,8,00,00,00,00,87,93,22,3F
1,0x208,459.645,0,2,BC,FF,BB,00,00,3C,9B,00
1,0x210,459.668,0,2,BC,FF,01,C0,00,00,00,00
1,0x305,459.691,0,8,87,E9,90,BF,89,60,88,41
1,0x304,459.714,0,8,DD,58,01,C0,00,00,00,00
1,0x305,459.738,0,8,87,E9,90,BF,89,60,88,41
1,0x304,459.763,0,8,DD,58,01,C0,00,00,00,00
1,0x305,459.787,0,8,87,E9,90,BF,89,60,88,41
1,0x171,459.81,0,8,00,00,00,00,01,00,00,01
1,0x305,459.833,0,8,87,E9,90,BF,89,60,88,41
1,0x304,459.856,0,8,DD,58,01,C0,00,00,00,00
1,0x305,459.88,0,8,87,E9,90,BF,89,60,88,41
1,0x106,459.903,0,8,00,00,00,00,00,00,00,00
1,0x210,459.926,0,2,BD,FF,00,33,00,CC,00,00
1,0x305,459.949,0,8,87,E9,90,BF,89,60,88,41
1,0x303,459.973,0,8,00,00,00,00,95,0A,22,3F
1,0x305,459.998,0,8,87,E9,90,BF,89,60,88,41
1,0x303,460.022,0,8,00,00,00,00,A8,B5,22,3F
1,0x305,460.045,0,8,88,E9,90,BF,8A,60,88,41
1,0x303,460.068,0,8,00,00,00,00,01,9A,21,3F
1,0x305,460.092,0,8,87,E9,90,BF,89,60,88,41
1,0x303,460.115,0,8,00,00,00,00,89,D8,23,3F
1,0x305,460.138,0,8,87,E9,90,BF,89,60,88,41
1,0x304,460.161,0,8,DD,58,01,C0,00,00,00,00
1,0x305,460.185,0,8,87,E9,90,BF,89,60,88,41
1,0x304,460.208,0,8,DD,58,01,C0,00,00,00,00
1,0x305,460.234,0,8,87,E9,90,BF,89,60,88,41
1,0x304,460.257,0,8,DD,58,01,C0,00,00,00,00
1,0x13C033C6,460.28,0,1,00,E0,BE,41,10,25,1B,42
1,0x0,460.304,0,8,00,00,00,00,00,07,00,28
1,0x521,460.327,0,6,00,0C,F7,FF,FF,FF,1B,42
1,0x305,460.35,0,8,87,E9,90,BF,89,60,88,41
1,0x208,460.374,0,2,BE,FF,BE,41,10,25,1B,42
1,0x210,460.397,0,2,BE,FF,03,C4,00,5C,07,00
1,0x303,460.42,0,8,00,00,00,00,65,95,22,3F
1,0x305,460.444,0,8,87,E9,90,BF,89,60,88,41
1,0x303,460.469,0,8,00,00,00,00,91,A4,22,3F
1,0x305,460.493,0,8,87,E9,90,BF,89,60,88,41
1,0x303,460.516,0,8,00,00,00,00,53,C9,21,3F
1,0x305,460.539,0,8,87,E9,90,BF,89,60,88,41
1,0x210,460.562,0,2,BF,FF,01,C0,00,00,00,00
1,0x305,460.586,0,8,87,E9,90,BF,89,60,88,41
1,0x5,460.609,0,8,00,00,00,D1,00,24,52,64
1,0x207,460.632,0,8,C0,03,86,00,96,A6,00,00
1,0x304,460.655,0,8,DD,58,01,C0,00,00,00,00
1,0x305,460.689,0,8,87,E9,90,BF,89,60,88,41
1,0x304,460.73,0,8,DD,58,01,C0,00,00,00,00
1,0x208,460.753,0,2,C0,FF,BB,00,00,3C,9C,00
1,0x210,460.777,0,2,C0,FF,FF,FF,FF,FF,00,00
1,0x305,460.8,0,8,87,E9,90,BF,89,60,88,41
1,0x106,460.823,0,8,00,00,00,00,00,00,00,00
1,0x521,460.846,0,6,00,01,F7,FF,FF,FF,9C,00
1,0x305,460.877,0,8,87,E9,90,BF,89,60,88,41
1,0x305,460.912,0,8,87,E9,90,BF,89,60,88,41
1,0x106,460.935,0,8,00,00,00,00,00,00,00,00
1,0x521,460.958,0,6,00,02,F7,FF,FF,FF,1B,42
1,0x303,460.984,0,8,00,00,00,00,DB,3D,22,3F
1,0x305,461.007,0,8,87,E9,90,BF,89,60,88,41
1,0x5,461.03,0,8,00,00,00,D1,00,24,52,64
1,0x305,461.054,0,8,87,E9,90,BF,89,60,88,41
1,0x303,461.077,0,8,00,00,00,00,86,60,23,3F
1,0x305,461.1,0,8,87,E9,90,BF,89,60,88,41
1,0x170,461.124,0,3,00,00,00,C0,00,00,00,00
1,0x0,461.147,0,8,00,00,00,00,00,07,00,28
1,0x305,461.17,0,8,87,E9,90,BF,89,60,88,41
1,0x106,461.193,0,8,00,00,00,00,00,00,00,00
1,0x521,461.219,0,6,00,05,FA,FF,FF,FF,19,42
1,0x305,461.242,0,8,87,E9,90,BF,89,60,88,41
1,0x305,461.265,0,8,87,E9,90,BF,89,60,88,41
1,0x106,461.289,0,8,00,00,00,00,00,00,00,00
1,0x303,461.312,0,8,00,00,00,00,15,A4,21,3F
1,0x305,461.335,0,8,87,E9,90,BF,89,60,88,41
1,0x303,461.359,0,8,00,00,00,00,84,2F,22,3F
1,0x305,461.382,0,8,87,E9,90,BF,89,60,88,41
1,0x0,461.405,0,8,00,00,00,00,00,07,00,28
1,0x521,461.429,0,6,00,07,F7,FF,FF,FF,00,01
1,0x303,461.454,0,8,00,00,00,00,FC,4E,22,3F
1,0x20C,461.478,0,2,C1,FF,02,C6,09,54,07,00
1,0x304,461.501,0,8,DD,58,01,C0,00,00,00,00
1,0x521,461.524,0,6,00,08,FD,FF,FF,FF,18,42
1,0x304,461.548,0,8,DD,58,01,C0,00,00,00,00
1,0x207,461.571,0,8,C2,02,84,00,94,A4,00,00
1,0x304,461.594,0,8,DD,58,01,C0,00,00,00,00
1,0x521,461.617,0,6,00,09,00,00,00,00,00,01
1,0x305,461.641,0,8,87,E9,90,BF,89,60,88,41
1,0x214,461.664,0,2,C2,FF,00,79,00,BA,04,00
1,0x305,461.69,0,8,87,E9,90,BF,89,60,88,41
1,0x170,461.713,0,3,00,00,00,41,18,D0,18,42
1,0x305,461.736,0,8,87,E9,90,BF,89,60,88,41
1,0x303,461.759,0,8,00,00,00,00,B8,D7,22,3F
1,0x305,461.783,0,8,87,E9,90,BF,89,60,88,41
1,0x303,461.806,0,8,00,00,00,00,BD,FA,23,3F
1,0x208,461.829,0,2,C3,FF,BB,00,00,3C,9C,00
1,0x210,461.853,0,2,C3,FF,01,C0,00,00,00,00
1,0x305,461.876,0,8,87,E9,90,BF,89,60,88,41
1,0x0,461.899,0,8,00,00,00,00,00,07,00,28
1,0x521,461.925,0,6,00,0C,FD,FF,FF,FF,9C,00
1,0x304,461.948,0,8,DC,58,01,C0,00,00,00,00
1,0x305,461.972,0,8,87,E9,90,BF,89,60,88,41
1,0x304,461.995,0,8,DD,58,01,C0,00,00,00,00
1,0x521,462.018,0,6,00,0D,F7,FF,FF,FF,00,01
1,0x304,462.042,0,8,DC,58,01,C0,00,00,00,00
1,0x207,462.065,0,8,C4,02,88,00,98,A8,00,00
1,0x106,462.088,0,8,00,00,00,00,00,00,00,00
1,0x5,462.112,0,8,00,00,00,D1,00,24,52,64
1,0x522,462.135,0,6,01,07,54,5E,02,00,9C,00
1,0x215,462.16,0,5,C4,00,00,00,00,D0,18,42
1,0x305,462.184,0,8,87,E9,90,BF,89,60,88,41
1,0x302,462.207,0,8,0F,E0,BE,41,F0,58,18,42
1,0x5,462.23,0,8,00,00,00,D1,00,24,52,64
1,0x303,462.254,0,8,00,00,00,00,26,C7,23,3F
1,0x207,462.277,0,4,C5,01,D8,00,F0,58,18,42
1,0x303,462.3,0,8,00,00,00,00,8B,0B,24,3F
1,0x0,462.323,0,8,00,00,00,00,00,07,00,28
1,0x208,462.347,0,2,C5,FF,01,C0,00,00,00,00
1,0x214,462.37,0,2,C5,FF,BE,41,F0,58,18,42
1,0x303,462.396,0,8,00,00,00,00,23,31,20,3F
1,0x521,462.419,0,6,00,01,FD,FF,FF,FF,00,01
1,0x304,462.442,0,8,DD,58,01,C0,00,00,00,00
1,0x305,462.465,0,8,87,E9,90,BF,89,60,88,41
1,0x304,462.489,0,8,DD,58,01,C0,00,00,00,00
1,0x207,462.512,0,8,C6,02,81,00,91,A1,00,00
1,0x522,462.535,0,6,01,09,54,5E,02,00,00,00
1,0x305,462.558,0,8,87,E9,90,BF,89,60,88,41
1,0x106,462.582,0,8,00,00,00,00,00,00,00,00
1,0x0,462.605,0,8,00,00,00,00,00,07,00,28
1,0x305,462.63,0,8,87,E9,90,BF,89,60,88,41
1,0x305,462.654,0,8,87,E9,90,BF,89,60,88,41
1,0x106,462.677,0,8,00,00,00,00,00,00,00,00
1,0x303,462.7,0,8,00,00,00,00,7A,93,22,3F
1,0x207,462.724,0,8,C7,02,84,00,94,A4,00,00
1,0x303,462.747,0,8,00,00,00,00,9E,5F,21,3F
1,0x305,462.77,0,8,87,E9,90,BF,89,60,88,41
1,0x303,462.793,0,8,00,00,00,00,4D,FD,20,3F
1,0x305,462.817,0,8,87,E9,90,BF,89,60,88,41
1,0x304,462.84,0,8,DD,58,01,C0,00,00,00,00
1,0x20C,462.866,0,2,C7,FF,00,7A,00,C4,04,00
1,0x304,462.889,0,8,DD,58,01,C0,00,00,00,00
1,0x170,462.912,0,3,00,00,00,00,00,3C,9C,00
1,0x522,462.936,0,6,01,0B,54,5E,02,00,00,00
1,0x207,462.959,0,8,C8,03,86,00,96,A6,00,00
1,0x304,462.982,0,8,DD,58,01,C0,00,00,00,00
1,0x2,463.006,0,8,79,7B,79,00,00,00,00,00
1,0x305,463.029,0,8,87,E9,90,BF,89,60,88,41
1,0x208,463.052,0,2,C8,FF,BE,41,18,D0,18,42
1,0x210,463.075,0,2,C8,FF,FF,FF,FF,FF,76,FF
1,0x0,463.101,0,8,00,00,00,00,00,07,00,28
1,0x305,463.124,0,8,87,E9,90,BF,89,60,88,41
1,0x303,463.148,0,8,00,00,00,00,DB,2C,22,3F
1,0x305,463.171,0,8,87,E9,90,BF,89,60,88,41
1,0x303,463.194,0,8,00,00,00,00,5F,73,22,3F
1,0x305,463.218,0,8,87,E9,90,BF,89,60,88,41
1,0x303,463.241,0,8,00,00,00,00,E1,A3,21,3F
1,0x207,463.264,0,8,C9,02,88,00,98,A8,00,00
1,0x304,463.287,0,8,DD,58,01,C0,00,00,00,00
1,0x170,463.31,0,3,00,00,00,00,00,3C,9C,00
1,0x304,463.334,0,8,DD,58,01,C0,00,00,00,00
1,0x20C,463.359,0,2,C9,FF,00,00,00,47,19,42
1,0x304,463.382,0,8,DD,58,01,C0,00,00,00,00
1,0x5,463.406,0,8,00,00,00,D1,00,24,52,64
1,0x521,463.437,0,6,00,0B,FA,FF,FF,FF,00,00
1,0x305,463.476,0,8,87,E9,90,BF,89,60,88,41
1,0x106,463.499,0,8,00,00,00,00,00,00,00,00
1,0x0,463.523,0,8,00,00,00,00,00,07,00,28
1,0x305,463.546,0,8,87,E9,90,BF,89,60,88,41
1,0x303,463.569,0,8,00,00,00,00,65,96,21,3F
1,0x305,463.592,0,8,87,E9,90,BF,89,60,88,41
1,0x303,463.618,0,8,00,00,00,00,83,F9,21,3F
1,0x305,463.641,0,8,87,E9,90,BF,89,60,88,41
1,0x303,463.665,0,8,00,00,00,00,41,D7,21,3F
1,0x305,463.688,0,8,87,E9,90,BF,89,60,88,41
1,0x170,463.711,0,3,00,00,00,00,00,3C,9C,00
1,0x304,463.734,0,8,DD,58,01,C0,00,00,00,00
1,0x305,463.758,0,8,87,E9,90,BF,89,60,88,41
1,0x304,463.781,0,8,DD,58,01,C0,00,00,00,00
1,0x6,463.804,0,8,FF,FF,01,44,99,99,00,00
1,0x215,463.827,0,8,CA,B6,02,CE,00,61,07,00
1,0x305,463.857,0,8,87,E9,90,BF,89,60,88,41
1,0x304,463.883,0,8,DD,58,01,C0,00,00,00,00
1,0x0,463.915,0,8,00,00,00,00,00,07,00,28
1,0x305,463.946,0,8,87,E9,90,BF,89,60,88,41
1,0x208,463.97,0,2,CB,FF,BE,41,A0,BE,19,42
1,0x209,463.993,0,8,CB,7A,00,7A,00,C4,04,00
1,0x303,464.016,0,8,00,00,00,00,4F,97,20,3F
1,0x171,464.04,0,8,00,00,00,00,01,00,00,01
1,0x303,464.063,0,8,00,00,00,00,EE,91,1F,3F
1,0x305,464.086,0,8,87,E9,90,BF,89,60,88,41
1,0x302,464.112,0,8,0F,E0,BE,41,50,47,19,42
1,0x305,464.135,0,8,87,E9,90,BF,89,60,88,41
1,0x305,464.158,0,8,87,E9,90,BF,89,60,88,41
1,0x304,464.182,0,8,DD,58,01,C0,00,00,00,00
1,0x171,464.205,0,8,00,00,00,00,01,00,00,01
1,0x304,464.228,0,8,DD,58,01,C0,00,00,00,00
1,0x0,464.252,0,8,00,00,00,00,00,07,00,28
1,0x304,464.276,0,8,DD,58,01,C0,00,00,00,00
1,0x170,464.299,0,3,00,00,00,41,50,47,19,42
1,0x304,464.322,0,8,DD,58,01,C0,00,00,00,00
1,0x6,464.348,0,8,FF,FF,01,44,99,99,00,00
1,0x305,464.372,0,8,87,E9,90,BF,89,60,88,41
1,0x171,464.395,0,8,00,00,00,00,01,00,00,01
1,0x305,464.418,0,8,87,E9,90,BF,89,60,88,41
1,0x302,464.441,0,8,0F,E0,BE,41,50,47,19,42
1,0x305,464.465,0,8,87,E9,90,BF,89,60,88,41
1,0x303,464.488,0,8,00,00,00,00,7D,F8,22,3F
1,0x0,464.511,0,8,00,00,00,00,00,07,00,28
1,0x521,464.534,0,6,00,06,F1,FF,FF,FF,00,00
1,0x305,464.558,0,8,87,E9,90,BF,89,60,88,41
1,0x303,464.583,0,8,00,00,00,00,62,E8,21,3F
1,0x171,464.607,0,8,00,00,00,00,01,00,00,01
1,0x521,464.631,0,6,00,07,FA,FF,FF,FF,00,00
1,0x305,464.654,0,8,87,E9,90,BF,89,60,88,41
1,0x304,464.678,0,8,DD,58,01,C0,00,00,00,00
1,0x0,464.701,0,8,00,00,00,00,00,07,00,28
1,0x207,464.724,0,8,CD,03,86,00,96,A6,00,00
1,0x305,464.748,0,8,87,E9,90,BF,89,60,88,41
1,0x304,464.771,0,8,DD,58,01,C0,00,00,00,00
1,0x0,464.794,0,8,00,00,00,00,00,07,00,28
1,0x20C,464.82,0,2,CD,FF,00,00,01,00,00,01
1,0x20C,464.844,0,2,CD,FF,FA,FF,FF,FF,19,42
1,0x305,464.867,0,8,87,E9,90,BF,89,60,88,41
1,0x0,464.89,0,8,00,00,00,00,00,07,00,28
1,0x305,464.913,0,8,87,E9,90,BF,89,60,88,41
1,0x302,464.937,0,8,0F,E0,BE,41,50,47,19,42
1,0x305,464.96,0,8,87,E9,90,BF,89,60,88,41
1,0x303,464.983,0,8,00,00,00,00,6F,0C,23,3F
1,0x3,465.007,0,8,00,33,13,00,00,00,00,00
1,0x303,465.03,0,8,00,00,00,00,54,93,22,3F
1,0x210,465.056,0,2,CE,FF,00,33,00,CC,00,00
1,0x303,465.079,0,8,00,00,00,00,8F,4E,21,3F
1,0x305,465.103,0,8,87,E9,90,BF,89,60,88,41
1,0x303,465.126,0,8,00,00,00,00,45,B9,20,3F
1,0x3,465.149,0,8,00,33,13,00,00,00,00,00
1,0x304,465.172,0,8,DD,58,01,C0,00,00,00,00
1,0x0,465.196,0,8,00,00,00,00,00,07,00,28
1,0x171,465.219,0,8,00,00,00,00,01,00,00,01
1,0x305,465.242,0,8,87,E9,90,BF,89,60,88,41
1,0x304,465.266,0,8,DD,58,01,C0,00,00,00,00
1,0x0,465.292,0,8,00,00,00,00,00,07,00,28
1,0x2,465.315,0,8,79,7B,79,00,00,00,00,00
1,0x521,465.338,0,6,00,0E,F7,FF,FF,FF,18,42
1,0x305,465.361,0,8,87,E9,90,BF,89,60,88,41
1,0x0,465.385,0,8,00,00,00,00,00,07,00,28
1,0x7,465.408,0,8,00,00,00,00,00,00,00,37
1,0x303,465.431,0,8,00,00,00,00,80,F9,21,3F
1,0x207,465.455,0,8,CF,02,81,00,91,A1,00,00
1,0x303,465.478,0,8,00,00,00,00,AA,5E,23,3F
1,0x0,465.501,0,8,00,00,00,00,00,07,00,28
1,0x20C,465.527,0,2,CF,FF,02,C6,09,54,07,00
1,0x305,465.551,0,8,87,E9,90,BF,89,60,88,41
1,0x303,465.574,0,8,00,00,00,00,1B,D6,20,3F
1,0x0,465.597,0,8,00,00,00,00,00,07,00,28
1,0x304,465.621,0,8,DD,58,01,C0,00,00,00,00
1,0x305,465.644,0,8,87,E9,90,BF,89,60,88,41
1,0x304,465.667,0,8,DD,58,01,C0,00,00,00,00
1,0x208,465.691,0,2,D0,FF,BE,41,F0,58,18,42
1,0x210,465.714,0,2,D0,FF,00,00,00,00,00,00
1,0x521,465.737,0,6,00,02,EA,FF,FF,FF,18,42
1,0x304,465.763,0,8,DD,58,01,C0,00,00,00,00
1,0x0,465.787,0,8,00,00,00,00,00,07,00,28
1,0x305,465.81,0,8,87,E9,90,BF,89,60,88,41
1,0x521,465.833,0,6,00,03,06,00,00,00,18,42
1,0x208,465.856,0,2,D1,FF,77,77,77,78,77,FF
1,0x302,465.88,0,8,0F,E0,BE,41,F0,58,18,42
1,0x5,465.903,0,8,00,00,00,D1,00,24,52,64
1,0x303,465.926,0,8,00,00,00,00,52,EB,21,3F
1,0x305,465.95,0,8,87,E9,90,BF,89,60,88,41
1,0x303,465.973,0,8,00,00,00,00,AF,1B,22,3F
1,0x305,465.999,0,8,87,E9,90,BF,89,60,88,41
1,0x303,466.022,0,8,00,00,00,00,4D,FD,20,3F
1,0x305,466.045,0,8,87,E9,90,BF,89,60,88,41
1,0x303,466.069,0,8,00,00,00,00,3C,15,20,3F
1,0x305,466.092,0,8,87,E9,90,BF,89,60,88,41
1,0x304,466.115,0,8,DD,58,01,C0,00,00,00,00
1,0x5,466.145,0,8,00,00,00,D1,00,24,52,64
1,0x304,466.175,0,8,DD,58,01,C0,00,00,00,00
1,0x0,466.212,0,8,00,00,00,00,00,07,00,28
1,0x304,466.244,0,8,DD,58,01,C0,00,00,00,00
1,0x521,466.307,0,6,00,07,F1,FF,FF,FF,18,42
1,0x304,466.345,0,8,DD,58,01,C0,00,00,00,00
1,0x13C033C6,466.375,0,1,00,E0,BE,41,18,D0,18,42
1,0x305,466.416,0,8,87,E9,90,BF,89,60,88,41
1,0x207,466.457,0,8,D2,03,86,00,96,A6,00,00
1,0x305,466.487,0,8,87,E9,90,BF,89,60,88,41
1,0x0,466.522,0,8,00,00,00,00,00,07,00,28
1,0x304,466.559,0,8,DD,58,01,C0,00,00,00,00
1,0x210,466.584,0,2,D2,FF,FF,FF,FF,FF,76,FF
1,0x214,466.607,0,2,D2,FF,BE,41,18,D0,18,42
1,0x305,466.633,0,8,87,E9,90,BF,89,60,88,41
1,0x0,466.664,0,8,00,00,00,00,00,07,00,28
1,0x304,466.688,0,8,DD,58,01,C0,00,00,00,00
1,0x305,466.712,0,8,87,E9,90,BF,89,60,88,41
1,0x0,466.735,0,8,00,00,00,00,00,07,00,28
1,0x303,466.758,0,8,00,00,00,00,04,E9,22,3F
1,0x304,466.781,0,8,DD,58,01,C0,00,00,00,00
1,0x305,466.805,0,8,87,E9,90,BF,89,60,88,41
1,0x171,466.828,0,8,00,00,00,00,01,00,00,01
1,0x305,466.851,0,8,87,E9,90,BF,89,60,88,41
1,0x303,466.877,0,8,00,00,00,00,A2,70,21,3F
1,0x305,466.9,0,8,B7,E9,90,BF,B3,60,88,41
1,0x521,466.924,0,6,00,0E,00,00,00,00,18,42
1,0x305,466.947,0,8,87,E9,90,BF,89,60,88,41
1,0x303,466.97,0,8,00,00,00,00,41,1F,21,3F
1,0x305,466.993,0,8,87,E9,90,BF,89,60,88,41
1,0x303,467.017,0,8,00,00,00,00,A5,4F,23,3F
1,0x521,467.04,0,6,00,0F,F7,FF,FF,FF,18,42
1,0x303,467.063,0,8,00,00,00,00,A0,8D,20,3F
1,0x0,467.094,0,8,00,00,00,00,00,07,00,28
1,0x303,467.137,0,8,00,00,00,00,DB,3D,22,3F
1,0x521,467.161,0,6,00,00,EE,FF,FF,FF,18,42
1,0x304,467.184,0,8,DD,58,01,C0,00,00,00,00
1,0x210,467.207,0,2,D3,FF,03,C4,00,5C,07,00
1,0x6,467.23,0,8,FF,FF,01,44,99,99,00,00
1,0x521,467.254,0,6,00,01,00,00,00,00,00,01
1,0x304,467.277,0,8,DD,58,01,C0,00,00,00,00
1,0x305,467.3,0,8,87,E9,90,BF,89,60,88,41
1,0x106,467.324,0,8,00,00,00,00,00,00,00,00
1,0x521,467.347,0,6,00,02,FD,FF,FF,FF,18,42
1,0x210,467.373,0,2,D4,FF,BD,41,18,D0,18,42
1,0x0,467.396,0,8,00,00,00,00,00,07,00,28
1,0x171,467.419,0,8,00,00,00,00,01,00,00,01
1,0x305,467.443,0,8,87,E9,90,BF,89,60,88,41
1,0x303,467.466,0,8,00,00,00,00,1E,58,21,3F
1,0x0,467.489,0,8,00,00,00,00,00,07,00,28
1,0x303,467.513,0,8,00,00,00,00,4B,D7,21,3F
1,0x208,467.536,0,2,D5,FF,77,77,77,78,77,FF
1,0x210,467.559,0,2,D5,FF,FF,FF,FF,FF,00,00
1,0x214,467.582,0,2,D5,FF,77,76,77,76,77,FF
1,0x303,467.608,0,8,00,00,00,00,2A,CB,1F,3F
1,0x521,467.631,0,6,00,05,FD,FF,FF,FF,00,01
1,0x304,467.661,0,8,DD,58,01,C0,00,00,00,00
1,0x305,467.685,0,8,87,E9,90,BF,89,60,88,41
1,0x5,467.708,0,8,00,00,00,D1,00,24,52,64
1,0x521,467.732,0,6,00,06,FD,FF,FF,FF,16,42
1,0x304,467.755,0,8,DD,58,01,C0,00,00,00,00
1,0x305,467.778,0,8,87,E9,90,BF,89,60,88,41
1,0x106,467.802,0,8,00,00,00,00,00,00,00,00
1,0x171,467.825,0,8,00,00,00,00,01,00,00,01
1,0x305,467.851,0,8,87,E9,90,BF,89,60,88,41
1,0x305,467.874,0,8,87,E9,90,BF,89,60,88,41
1,0x0,467.897,0,8,00,00,00,00,00,07,00,28
1,0x170,467.921,0,3,00,00,00,41,F8,F3,16,42
1,0x305,467.944,0,8,87,E9,90,BF,89,60,88,41
1,0x305,467.967,0,8,87,E9,90,BF,89,60,88,41
1,0x106,467.991,0,8,00,00,00,00,00,00,00,00
1,0x302,468.014,0,8,D9,C6,BD,41,60,06,16,42
1,0x521,468.037,0,6,00,09,F4,FF,FF,FF,00,01
1,0x303,468.06,0,8,00,00,00,00,C4,F4,20,3F
1,0x305,468.086,0,8,87,E9,90,BF,89,60,88,41
1,0x3,468.11,0,8,00,33,13,00,00,00,00,00
1,0x521,468.133,0,6,00,0A,FA,FF,FF,FF,16,42
1,0x303,468.156,0,8,00,00,00,00,FF,B7,20,3F
1,0x305,468.18,0,8,87,E9,90,BF,89,60,88,41
1,0x207,468.203,0,8,D6,02,81,00,91,A1,00,00
1,0x305,468.226,0,8,87,E9,90,BF,89,60,88,41
1,0x304,468.25,0,8,DD,58,01,C0,00,00,00,00
1,0x13C033C6,468.273,0,1,00,C6,BD,41,60,06,16,42
1,0x304,468.296,0,8,DD,58,01,C0,00,00,00,00
1,0x170,468.322,0,3,00,00,00,C4,00,5C,07,00
1,0x304,468.345,0,8,DD,58,01,C0,00,00,00,00
1,0x305,468.369,0,8,87,E9,90,BF,89,60,88,41
1,0x0,468.392,0,8,00,00,00,00,00,07,00,28
1,0x171,468.415,0,8,00,00,00,00,01,00,00,01
1,0x305,468.439,0,8,87,E9,90,BF,89,60,88,41
1,0x208,468.462,0,2,D7,FF,BD,41,60,06,16,42
1,0x210,468.485,0,2,D7,FF,00,7B,00,CE,04,00
1,0x303,468.509,0,8,00,00,00,00,45,1B,21,3F
1,0x305,468.532,0,8,87,E9,90,BF,89,60,88,41
1,0x303,468.558,0,8,00,00,00,00,16,60,22,3F
1,0x305,468.581,0,8,87,E9,90,BF,89,60,88,41
1,0x303,468.605,0,8,00,00,00,00,71,2F,22,3F
1,0x305,468.628,0,8,87,E9,90,BF,89,60,88,41
1,0x208,468.656,0,2,D8,FF,77,77,77,78,77,FF
1,0x210,468.682,0,2,D8,FF,FF,FF,FF,FF,76,FF
1,0x304,468.705,0,8,DD,58,01,C0,00,00,00,00
1,0x170,468.729,0,3,00,00,00,41,60,06,16,42
1,0x304,468.752,0,8,DD,58,01,C0,00,00,00,00
1,0x305,468.775,0,8,87,E9,90,BF,89,60,88,41
1,0x304,468.801,0,8,DD,58,01,C0,00,00,00,00
1,0x2,468.824,0,8,79,7B,79,00,00,00,00,00
1,0x521,468.848,0,6,00,01,00,00,00,00,00,00
1,0x305,468.871,0,8,87,E9,90,BF,89,60,88,41
1,0x304,468.894,0,8,DD,58,01,C0,00,00,00,00
1,0x207,468.917,0,5,D9,08,C5,00,A2,3C,9E,00
1,0x521,468.941,0,6,00,02,06,00,00,00,00,00
1,0x305,468.964,0,8,87,E9,90,BF,89,60,88,41
1,0x304,468.987,0,8,DD,58,01,C0,00,00,00,00
1,0x208,469.011,0,2,D9,FF,BB,00,00,3C,9E,00
1,0x521,469.036,0,6,00,03,F7,FF,FF,FF,00,00
1,0x305,469.06,0,8,87,E9,90,BF,89,60,88,41
1,0x106,469.083,0,8,00,00,00,00,00,00,00,00
1,0x170,469.106,0,3,00,00,00,00,00,6A,17,42
1,0x305,469.13,0,8,87,E9,90,BF,89,60,88,41
1,0x303,469.161,0,8,00,00,00,00,30,65,1F,3F
1,0x305,469.2,0,8,87,E9,90,BF,89,60,88,41
1,0x7,469.223,0,8,00,00,00,00,00,00,00,37
1,0x171,469.246,0,8,00,00,00,00,01,00,00,01
1,0x303,469.269,0,8,00,00,00,00,A1,DA,20,3F
1,0x305,469.295,0,8,87,E9,90,BF,89,60,88,41
1,0x0,469.318,0,8,00,00,00,00,00,07,00,28
1,0x170,469.342,0,3,00,00,00,00,91,A1,00,00
1,0x304,469.365,0,8,DD,58,01,C0,00,00,00,00
1,0x305,469.388,0,8,87,E9,90,BF,89,60,88,41
1,0x9,469.411,0,8,B0,CE,BB,00,00,3C,9E,00
1,0x304,469.435,0,8,DD,58,01,C0,00,00,00,00
1,0x207,469.458,0,8,DC,02,84,00,94,A4,00,00
1,0x305,469.481,0,8,87,E9,90,BF,89,60,88,41
1,0x170,469.504,0,3,00,00,00,41,E0,E1,17,42
1,0x305,469.528,0,8,87,E9,90,BF,89,60,88,41
1,0x208,469.55,0,2,DC,FF,BD,41,E0,E1,17,42
1,0x214,469.573,0,2,DC,FF,00,79,00,BA,04,00
